Municipio,Fecha,Casos,Casos7,Casos14
El Masroig,2021-07-12,1.0,7.0,7.0
El Masroig,2021-07-13,1.0,8.0,8.0
El Masroig,2021-07-14,1.0,8.0,9.0
El Masroig,2021-07-15,1.0,8.0,10.0
El Masroig,2021-07-16,1.0,8.0,11.0
El Masroig,2021-07-17,1.0,8.0,12.0
El Masroig,2021-07-18,1.0,8.0,13.0
El Masroig,2021-07-19,1.0,8.0,14.0
El Masroig,2021-07-20,1.0,8.0,15.0
El Masroig,2021-07-21,1.0,8.0,15.0
El Masroig,2021-07-22,1.0,8.0,15.0
El Masroig,2021-07-23,1.0,8.0,15.0
El Masroig,2021-07-24,1.0,8.0,15.0
El Masroig,2021-07-25,1.0,8.0,15.0
El Masroig,2021-07-26,1.0,8.0,15.0
El Masroig,2021-07-27,1.0,8.0,15.0
El Masroig,2021-07-28,1.0,8.0,15.0
El Masroig,2021-07-29,1.0,8.0,15.0
El Masroig,2021-07-30,1.0,8.0,15.0
El Molar,2021-06-08,12.29,12.29,172.28
El Molar,2021-06-09,11.86,24.15,166.9
El Molar,2021-06-10,11.5,35.65,161.51
El Molar,2021-06-11,11.14,46.79,156.13
El Molar,2021-06-12,10.71,57.5,150.75
El Molar,2021-06-13,10.36,67.86,145.36
El Molar,2021-06-14,9.93,77.79,139.98
El Molar,2021-06-15,9.21,87.0,129.21
El Molar,2021-06-16,8.93,83.64,125.17
El Molar,2021-06-17,8.64,80.42,121.13
El Molar,2021-06-18,8.36,77.28,117.1
El Molar,2021-06-19,8.07,74.21,113.06
El Molar,2021-06-20,7.79,71.29,109.02
El Molar,2021-06-21,7.43,68.36,104.98
El Molar,2021-06-22,6.86,65.29,96.91
El Molar,2021-06-23,6.43,62.51,90.18
El Molar,2021-06-24,5.93,59.51,83.45
El Molar,2021-06-25,5.43,56.3,76.72
El Molar,2021-06-26,4.93,52.87,69.99
El Molar,2021-06-27,4.5,49.3,63.26
El Molar,2021-06-28,4.0,45.51,56.53
El Molar,2021-06-29,3.07,41.15,43.07
El Molar,2021-06-30,4.07,38.36,57.43
El Molar,2021-07-01,5.07,37.0,71.78
El Molar,2021-07-02,6.14,37.21,86.14
El Molar,2021-07-03,7.14,38.92,100.5
El Molar,2021-07-04,8.14,42.13,114.86
El Molar,2021-07-05,9.21,46.84,129.21
El Molar,2021-07-06,10.21,53.05,143.57
El Molar,2021-07-07,11.21,61.19,157.93
El Molar,2021-07-08,12.29,69.41,172.29
El Molar,2021-07-09,13.29,77.63,186.64
El Molar,2021-07-10,14.36,85.85,201.0
El Molar,2021-07-10,1.0,86.85,16.0
El Molar,2021-07-11,15.36,95.07,215.36
El Molar,2021-07-12,16.36,103.29,229.72
El Molar,2021-07-13,18.43,112.51,258.43
El Molar,2021-07-13,1.0,113.51,17.0
El Molar,2021-07-14,19.93,123.23,279.96
El Molar,2021-07-15,21.5,133.52,301.5
El Molar,2021-07-15,1.0,134.52,18.0
El Molar,2021-07-16,23.07,145.3,323.04
El Molar,2021-07-17,24.57,156.58,344.57
El Molar,2021-07-18,26.14,168.36,366.11
El Molar,2021-07-19,27.64,195.0,387.64
El Molar,2021-07-20,30.71,210.35,430.71
El Molar,2021-07-21,31.43,206.99,440.13
El Molar,2021-07-22,32.07,238.06,449.55
El Molar,2021-07-23,32.71,229.34,458.97
El Molar,2021-07-24,33.43,261.77,468.39
El Molar,2021-07-25,34.07,272.77,477.82
El Molar,2021-07-26,34.79,282.99,487.24
El Molar,2021-07-27,36.14,292.99,506.08
El Molar,2021-07-28,36.0,301.35,504.74
El Molar,2021-07-29,35.93,306.57,503.39
El Molar,2021-07-30,35.86,311.0,502.05
El Molar,2021-07-31,35.71,314.64,500.7
El Molar,2021-08-01,35.64,317.57,499.35
El Molar,2021-08-02,35.57,319.71,498.01
El Molar,2021-08-03,35.36,321.0,495.32
El Montmell,2021-07-06,1.0,1.0,1.0
El Montmell,2021-07-07,1.33,2.33,2.33
El Montmell,2021-07-08,1.67,4.0,4.0
El Montmell,2021-07-09,2.0,6.0,6.0
El Montmell,2021-07-10,2.33,8.33,8.33
El Montmell,2021-07-11,3.0,11.33,11.33
El Montmell,2021-07-12,2.0,13.33,13.33
El Montmell,2021-07-13,2.0,15.33,15.33
El Montmell,2021-07-14,2.0,16.33,17.33
El Montmell,2021-07-15,2.0,17.0,19.33
El Montmell,2021-07-16,2.0,17.33,21.33
El Montmell,2021-07-17,2.0,17.33,23.33
El Montmell,2021-07-18,1.0,16.0,24.33
El Montmell,2021-07-19,1.0,14.0,25.33
El Montmell,2021-07-20,1.0,13.0,26.33
El Montmell,2021-07-21,1.0,12.0,26.33
El Montmell,2021-07-22,1.0,11.0,26.0
El Montmell,2021-07-23,1.0,10.0,25.33
El Montmell,2021-07-24,1.0,9.0,24.33
El Montmell,2021-07-25,1.0,8.0,23.0
El Montmell,2021-07-26,1.0,8.0,21.0
El Morell,2021-06-15,1.0,1.0,1.0
El Morell,2021-06-16,1.0,2.0,2.0
El Morell,2021-06-17,1.0,3.0,3.0
El Morell,2021-06-18,1.0,4.0,4.0
El Morell,2021-06-19,1.0,5.0,5.0
El Morell,2021-06-20,1.0,6.0,6.0
El Morell,2021-06-21,1.0,7.0,7.0
El Morell,2021-06-22,1.0,8.0,8.0
El Morell,2021-06-23,1.0,8.0,9.0
El Morell,2021-06-24,1.0,8.0,10.0
El Morell,2021-06-25,1.0,8.0,11.0
El Morell,2021-06-26,1.0,8.0,12.0
El Morell,2021-06-27,1.0,8.0,13.0
El Morell,2021-06-28,1.0,8.0,14.0
El Morell,2021-06-29,1.0,8.0,15.0
El Morell,2021-06-30,1.0,8.0,15.0
El Morell,2021-07-01,1.0,8.0,15.0
El Morell,2021-07-02,2.0,9.0,16.0
El Morell,2021-07-03,4.0,12.0,19.0
El Morell,2021-07-04,3.33,14.33,21.33
El Morell,2021-07-05,2.0,15.33,22.33
El Morell,2021-07-06,2.0,16.33,23.33
El Morell,2021-07-07,3.0,18.33,25.33
El Morell,2021-07-08,2.0,19.33,26.33
El Morell,2021-07-09,3.0,21.33,28.33
El Morell,2021-07-10,2.0,21.33,29.33
El Morell,2021-07-11,3.0,20.33,31.33
El Morell,2021-07-12,3.0,20.0,33.33
El Morell,2021-07-13,4.0,22.0,36.33
El Morell,2021-07-14,5.0,25.0,40.33
El Morell,2021-07-15,4.0,26.0,43.33
El Morell,2021-07-16,2.0,26.0,44.33
El Morell,2021-07-17,6.0,29.0,48.33
El Morell,2021-07-18,4.33,31.33,48.66
El Morell,2021-07-19,1.0,29.33,46.33
El Morell,2021-07-20,3.0,29.33,47.33
El Morell,2021-07-21,3.0,28.33,48.33
El Morell,2021-07-22,1.0,24.33,46.33
El Morell,2021-07-23,1.0,21.33,45.33
El Morell,2021-07-24,1.0,20.33,43.33
El Morell,2021-07-25,1.0,15.33,42.33
El Morell,2021-07-26,1.0,12.0,40.33
El Palau D'Anglesola,2021-06-23,1.0,1.0,1.0
El Palau D'Anglesola,2021-06-24,1.0,2.0,2.0
El Palau D'Anglesola,2021-06-25,1.0,3.0,3.0
El Palau D'Anglesola,2021-06-26,1.0,4.0,4.0
El Palau D'Anglesola,2021-06-27,1.0,5.0,5.0
El Palau D'Anglesola,2021-06-28,1.0,6.0,6.0
El Palau D'Anglesola,2021-06-29,1.0,7.0,7.0
El Palau D'Anglesola,2021-06-30,1.33,8.33,8.33
El Palau D'Anglesola,2021-07-01,2.0,9.33,10.33
El Palau D'Anglesola,2021-07-02,1.67,10.0,12.0
El Palau D'Anglesola,2021-07-03,1.0,10.0,13.0
El Palau D'Anglesola,2021-07-04,1.0,10.0,14.0
El Palau D'Anglesola,2021-07-05,1.0,10.0,15.0
El Palau D'Anglesola,2021-07-06,1.33,10.33,16.33
El Palau D'Anglesola,2021-07-07,2.0,11.33,18.33
El Palau D'Anglesola,2021-07-08,1.0,11.0,18.33
El Palau D'Anglesola,2021-07-09,1.0,10.0,18.33
El Palau D'Anglesola,2021-07-10,1.0,9.33,18.33
El Palau D'Anglesola,2021-07-11,1.0,9.33,18.33
El Palau D'Anglesola,2021-07-12,2.0,10.33,19.33
El Palau D'Anglesola,2021-07-13,3.0,12.33,21.33
El Palau D'Anglesola,2021-07-14,3.33,14.33,23.66
El Palau D'Anglesola,2021-07-15,4.0,16.33,26.33
El Palau D'Anglesola,2021-07-16,3.0,18.33,27.33
El Palau D'Anglesola,2021-07-17,1.0,18.33,26.66
El Palau D'Anglesola,2021-07-18,2.67,20.0,28.33
El Palau D'Anglesola,2021-07-19,6.0,25.0,33.33
El Palau D'Anglesola,2021-07-20,2.0,25.0,34.33
El Palau D'Anglesola,2021-07-21,1.67,23.67,34.67
El Palau D'Anglesola,2021-07-22,1.0,21.34,33.67
El Palau D'Anglesola,2021-07-23,1.0,18.34,33.67
El Palau D'Anglesola,2021-07-24,1.0,16.34,33.67
El Palomar,2021-07-01,0.0,0.0,0.0
El Palomar,2021-07-02,0.0,0.0,0.0
El Palomar,2021-07-03,0.0,0.0,0.0
El Palomar,2021-07-04,0.0,0.0,0.0
El Palomar,2021-07-05,0.0,0.0,0.0
El Palomar,2021-07-06,0.0,0.0,0.0
El Palomar,2021-07-07,0.0,0.0,0.0
El Palomar,2021-07-08,0.0,0.0,0.0
El Palomar,2021-07-09,2.5,17.5,35.27
El Palomar,2021-07-10,5.0,35.0,70.55
El Palomar,2021-07-11,7.5,52.5,105.82
El Palomar,2021-07-12,12.57,88.0,176.37
El Palomar,2021-07-13,12.57,88.0,176.37
El Palomar,2021-07-14,12.57,88.0,176.37
El Palomar,2021-07-15,12.57,88.0,176.37
El Palomar,2021-07-16,20.14,141.0,282.19
El Palomar,2021-07-17,27.71,194.0,388.01
El Palomar,2021-07-18,35.21,246.5,493.83
El Palomar,2021-07-19,50.36,352.5,705.47
El Palomar,2021-07-20,50.36,352.5,705.47
El Palomar,2021-07-21,50.36,352.5,705.47
El Palomar,2021-07-22,50.36,352.5,705.47
El Palomar,2021-07-23,47.86,335.0,670.2
El Palomar,2021-07-24,45.29,317.0,634.92
El Palomar,2021-07-25,42.79,299.5,599.65
El Palomar,2021-07-26,37.79,264.5,529.1
El Palomar,2021-07-27,40.93,286.5,573.19
El Palomar,2021-07-28,44.07,308.5,617.29
El Palomar,2021-07-29,50.36,352.5,705.47
El Papiol,2021-06-18,3.0,3.0,3.0
El Papiol,2021-06-19,2.33,5.33,5.33
El Papiol,2021-06-20,1.0,6.33,6.33
El Papiol,2021-06-21,1.0,7.33,7.33
El Papiol,2021-06-22,1.0,8.33,8.33
El Papiol,2021-06-23,1.0,9.33,9.33
El Papiol,2021-06-24,1.0,10.33,10.33
El Papiol,2021-06-25,1.0,11.33,11.33
El Papiol,2021-06-26,1.0,9.33,12.33
El Papiol,2021-06-27,1.0,8.0,13.33
El Papiol,2021-06-28,1.0,8.0,14.33
El Papiol,2021-06-29,3.0,10.0,17.33
El Papiol,2021-06-30,2.0,11.0,19.33
El Papiol,2021-07-01,2.0,12.0,21.33
El Papiol,2021-07-02,4.0,15.0,25.33
El Papiol,2021-07-03,3.75,17.75,26.08
El Papiol,2021-07-04,3.5,20.25,27.25
El Papiol,2021-07-05,3.0,22.25,29.25
El Papiol,2021-07-06,7.0,28.25,35.25
El Papiol,2021-07-07,6.0,31.25,40.25
El Papiol,2021-07-08,5.0,34.25,44.25
El Papiol,2021-07-09,3.0,35.25,46.25
El Papiol,2021-07-10,2.0,33.25,47.25
El Papiol,2021-07-11,3.67,33.17,49.92
El Papiol,2021-07-12,7.0,36.67,55.92
El Papiol,2021-07-13,2.0,35.67,56.92
El Papiol,2021-07-14,1.0,29.67,54.92
El Papiol,2021-07-15,3.0,26.67,55.92
El Papiol,2021-07-16,1.0,22.67,54.92
El Papiol,2021-07-17,2.0,21.67,52.92
El Papiol,2021-07-18,4.0,23.67,53.17
El Papiol,2021-07-19,3.0,23.0,52.67
El Papiol,2021-07-20,1.0,17.0,50.67
El Papiol,2021-07-21,3.0,18.0,46.67
El Papiol,2021-07-22,1.0,18.0,41.67
El Papiol,2021-07-23,1.0,16.0,37.67
El Papiol,2021-07-24,1.0,16.0,35.67
El Papiol,2021-07-25,1.0,15.0,34.67
El Papiol,2021-07-26,5.0,16.0,36.0
El Papiol,2021-07-27,5.0,18.0,34.0
El Papiol,2021-07-28,1.0,18.0,33.0
El Papiol,2021-07-29,1.0,16.0,33.0
El Papiol,2021-07-30,1.0,16.0,31.0
El Papiol,2021-07-31,1.0,16.0,31.0
El Perello,2021-06-19,1.0,1.0,1.0
El Perello,2021-06-20,1.5,2.5,2.5
El Perello,2021-06-21,2.0,4.5,4.5
El Perello,2021-06-22,2.5,7.0,7.0
El Perello,2021-06-23,3.0,10.0,10.0
El Perello,2021-06-24,3.5,13.5,13.5
El Perello,2021-06-25,4.0,17.5,17.5
El Perello,2021-06-26,4.5,22.0,22.0
El Perello,2021-06-27,5.0,26.0,27.0
El Perello,2021-06-28,6.0,30.5,33.0
El Perello,2021-06-29,5.67,34.17,38.67
El Perello,2021-06-30,5.0,36.67,43.67
El Perello,2021-07-01,1.0,34.67,44.67
El Perello,2021-07-02,2.0,33.17,46.67
El Perello,2021-07-03,2.0,31.17,48.67
El Perello,2021-07-04,2.0,28.67,49.67
El Perello,2021-07-05,4.0,27.67,52.17
El Perello,2021-07-06,1.0,22.67,51.17
El Perello,2021-07-07,2.0,19.0,50.67
El Perello,2021-07-08,1.0,15.0,48.67
El Perello,2021-07-09,1.0,15.0,46.17
El Perello,2021-07-10,1.0,14.0,43.17
El Perello,2021-07-11,1.33,13.33,40.0
El Perello,2021-07-12,2.0,13.33,37.0
El Perello,2021-07-13,1.0,10.33,32.0
El Perello,2021-07-14,2.0,11.33,28.33
El Perello,2021-07-15,4.0,13.33,27.33
El Perello,2021-07-16,2.0,14.33,28.33
El Perello,2021-07-17,1.0,14.33,27.33
El Perello,2021-07-18,2.0,15.33,27.33
El Perello,2021-07-19,1.0,15.0,26.33
El Perello,2021-07-20,1.0,14.0,23.33
El Perello,2021-07-21,2.0,15.0,24.33
El Perello,2021-07-22,1.75,14.75,24.08
El Perello,2021-07-23,1.5,12.25,24.58
El Perello,2021-07-24,1.0,11.25,24.58
El Perello,2021-07-25,1.33,11.58,24.91
El Perello,2021-07-26,2.0,11.58,25.58
El Perello,2021-07-27,1.67,12.25,25.25
El Perello,2021-07-28,1.0,12.25,25.25
El Pinell De Brai,2021-07-02,1.0,1.0,1.0
El Pinell De Brai,2021-07-03,1.0,2.0,2.0
El Pinell De Brai,2021-07-04,1.0,3.0,3.0
El Pinell De Brai,2021-07-05,1.0,4.0,4.0
El Pinell De Brai,2021-07-06,1.0,5.0,5.0
El Pinell De Brai,2021-07-07,1.0,6.0,6.0
El Pinell De Brai,2021-07-08,1.0,7.0,7.0
El Pinell De Brai,2021-07-09,1.0,8.0,8.0
El Pinell De Brai,2021-07-10,1.0,8.0,9.0
El Pinell De Brai,2021-07-11,1.0,8.0,10.0
El Pinell De Brai,2021-07-12,1.0,8.0,11.0
El Pinell De Brai,2021-07-13,1.0,8.0,12.0
El Pinell De Brai,2021-07-14,1.0,8.0,13.0
El Pinell De Brai,2021-07-15,1.0,8.0,14.0
El Pinell De Brai,2021-07-16,1.0,8.0,15.0
El Pinell De Brai,2021-07-17,1.0,8.0,15.0
El Pinell De Brai,2021-07-18,1.0,8.0,15.0
El Pinell De Brai,2021-07-19,1.0,8.0,15.0
El Pinell De Brai,2021-07-20,2.0,9.0,16.0
El Pinell De Brai,2021-07-21,1.67,9.67,16.67
El Pinell De Brai,2021-07-22,1.0,9.67,16.67
El Pinos/Pinoso,2021-07-01,6.21,43.5,87.23
El Pinos/Pinoso,2021-07-02,6.57,46.0,92.21
El Pinos/Pinoso,2021-07-03,6.93,48.5,97.2
El Pinos/Pinoso,2021-07-04,7.29,51.0,102.18
El Pinos/Pinoso,2021-07-05,8.0,56.0,112.15
El Pinos/Pinoso,2021-07-06,8.21,57.5,115.27
El Pinos/Pinoso,2021-07-07,8.43,59.0,118.38
El Pinos/Pinoso,2021-07-08,8.86,62.0,124.61
El Pinos/Pinoso,2021-07-09,8.71,61.0,122.12
El Pinos/Pinoso,2021-07-10,8.5,59.5,119.63
El Pinos/Pinoso,2021-07-11,8.36,58.5,117.13
El Pinos/Pinoso,2021-07-12,8.0,56.0,112.15
El Pinos/Pinoso,2021-07-13,7.79,54.5,109.04
El Pinos/Pinoso,2021-07-14,7.5,52.5,105.92
El Pinos/Pinoso,2021-07-15,7.07,49.5,99.69
El Pinos/Pinoso,2021-07-16,7.43,52.0,104.67
El Pinos/Pinoso,2021-07-17,7.79,54.5,109.66
El Pinos/Pinoso,2021-07-18,8.14,57.0,114.64
El Pinos/Pinoso,2021-07-19,8.86,62.0,124.61
El Pinos/Pinoso,2021-07-20,9.79,68.5,137.07
El Pinos/Pinoso,2021-07-21,10.64,74.5,149.53
El Pinos/Pinoso,2021-07-22,12.43,87.0,174.45
El Pinos/Pinoso,2021-07-23,13.14,92.0,184.42
El Pinos/Pinoso,2021-07-24,13.86,97.0,194.39
El Pinos/Pinoso,2021-07-25,14.57,102.0,204.36
El Pinos/Pinoso,2021-07-26,16.0,112.0,224.3
El Pinos/Pinoso,2021-07-27,16.64,116.5,233.65
El Pinos/Pinoso,2021-07-28,17.29,121.0,242.99
El Pinos/Pinoso,2021-07-29,18.64,130.5,261.68
El Pla De Santa Maria,2021-06-24,1.0,1.0,1.0
El Pla De Santa Maria,2021-06-25,1.0,2.0,2.0
El Pla De Santa Maria,2021-06-26,1.0,3.0,3.0
El Pla De Santa Maria,2021-06-27,1.0,4.0,4.0
El Pla De Santa Maria,2021-06-28,1.0,5.0,5.0
El Pla De Santa Maria,2021-06-29,1.0,6.0,6.0
El Pla De Santa Maria,2021-06-30,1.0,7.0,7.0
El Pla De Santa Maria,2021-07-01,1.0,8.0,8.0
El Pla De Santa Maria,2021-07-02,1.0,8.0,9.0
El Pla De Santa Maria,2021-07-03,1.0,8.0,10.0
El Pla De Santa Maria,2021-07-04,1.0,8.0,11.0
El Pla De Santa Maria,2021-07-05,1.0,8.0,12.0
El Pla De Santa Maria,2021-07-06,1.0,8.0,13.0
El Pla De Santa Maria,2021-07-07,1.0,8.0,14.0
El Pla De Santa Maria,2021-07-08,4.0,11.0,18.0
El Pla De Santa Maria,2021-07-09,2.0,12.0,19.0
El Pla De Santa Maria,2021-07-10,2.0,13.0,20.0
El Pla De Santa Maria,2021-07-11,2.0,14.0,21.0
El Pla De Santa Maria,2021-07-12,2.0,15.0,22.0
El Pla De Santa Maria,2021-07-13,2.0,16.0,23.0
El Pla De Santa Maria,2021-07-14,1.0,16.0,23.0
El Pla De Santa Maria,2021-07-15,3.0,18.0,25.0
El Pla De Santa Maria,2021-07-16,1.0,15.0,25.0
El Pla De Santa Maria,2021-07-17,5.0,18.0,29.0
El Pla De Santa Maria,2021-07-18,4.25,20.25,32.25
El Pla De Santa Maria,2021-07-19,3.5,21.75,34.75
El Pla De Santa Maria,2021-07-20,2.0,21.75,35.75
El Pla De Santa Maria,2021-07-21,2.0,21.75,36.75
El Pla De Santa Maria,2021-07-22,1.67,22.42,37.42
El Pla De Santa Maria,2021-07-23,1.0,20.42,34.42
El Pla De Santa Maria,2021-07-24,1.0,20.42,33.42
El Pla De Santa Maria,2021-07-25,1.0,16.42,32.42
El Pla De Santa Maria,2021-07-26,1.25,13.42,31.67
El Pla De Santa Maria,2021-07-27,1.5,11.42,31.17
El Pla De Santa Maria,2021-07-28,2.0,11.42,31.17
El Pla De Santa Maria,2021-07-29,1.0,10.42,31.17
El Pla Del Penedès,2021-06-23,1.0,1.0,1.0
El Pla Del Penedès,2021-06-24,1.0,2.0,2.0
El Pla Del Penedès,2021-06-25,1.0,3.0,3.0
El Pla Del Penedès,2021-06-26,1.0,4.0,4.0
El Pla Del Penedès,2021-06-27,1.0,5.0,5.0
El Pla Del Penedès,2021-06-28,2.0,7.0,7.0
El Pla Del Penedès,2021-06-29,1.0,8.0,8.0
El Pla Del Penedès,2021-06-30,2.0,10.0,10.0
El Pla Del Penedès,2021-07-01,2.0,11.0,12.0
El Pla Del Penedès,2021-07-02,2.0,12.0,14.0
El Pla Del Penedès,2021-07-03,1.0,12.0,15.0
El Pla Del Penedès,2021-07-04,1.25,12.25,16.25
El Pla Del Penedès,2021-07-05,1.5,12.75,17.75
El Pla Del Penedès,2021-07-06,2.0,12.75,19.75
El Pla Del Penedès,2021-07-07,1.0,12.75,20.75
El Pla Del Penedès,2021-07-08,3.0,13.75,22.75
El Pla Del Penedès,2021-07-09,1.0,12.75,22.75
El Pla Del Penedès,2021-07-10,1.0,11.75,22.75
El Pla Del Penedès,2021-07-11,1.0,11.75,22.75
El Pla Del Penedès,2021-07-12,2.0,12.5,23.75
El Pla Del Penedès,2021-07-13,3.0,14.0,24.75
El Pla Del Penedès,2021-07-14,5.0,17.0,28.75
El Pla Del Penedès,2021-07-15,4.0,20.0,30.75
El Pla Del Penedès,2021-07-16,2.0,19.0,30.75
El Pla Del Penedès,2021-07-17,1.67,19.67,30.42
El Pla Del Penedès,2021-07-18,1.0,19.67,30.42
El Pla Del Penedès,2021-07-19,1.0,19.67,30.17
El Pla Del Penedès,2021-07-20,1.0,18.67,29.67
El Pla Del Penedès,2021-07-21,1.25,16.92,28.92
El Pla Del Penedès,2021-07-22,1.5,13.42,29.42
El Pla Del Penedès,2021-07-23,1.75,11.17,28.17
El Pla Del Penedès,2021-07-24,2.0,11.17,29.17
El Pla Del Penedès,2021-07-25,2.25,11.75,30.42
El Pla Del Penedès,2021-07-26,2.5,13.25,31.92
El Pla Del Penedès,2021-07-27,3.0,15.25,32.92
El Pla Del Penedès,2021-07-28,1.0,15.25,30.92
El Poal,2021-06-29,1.0,1.0,1.0
El Poal,2021-06-30,1.0,2.0,2.0
El Poal,2021-07-01,1.0,3.0,3.0
El Poal,2021-07-02,1.0,4.0,4.0
El Poal,2021-07-03,1.0,5.0,5.0
El Poal,2021-07-04,1.0,6.0,6.0
El Poal,2021-07-05,1.0,7.0,7.0
El Poal,2021-07-06,1.0,8.0,8.0
El Poal,2021-07-07,1.0,8.0,9.0
El Poal,2021-07-08,1.0,8.0,10.0
El Poal,2021-07-09,1.0,8.0,11.0
El Poal,2021-07-10,1.0,8.0,12.0
El Poal,2021-07-11,1.0,8.0,13.0
El Poal,2021-07-12,1.0,8.0,14.0
El Poal,2021-07-13,1.33,8.33,15.33
El Poal,2021-07-14,2.0,9.33,16.33
El Poal,2021-07-15,2.0,10.33,17.33
El Poal,2021-07-16,2.0,11.33,18.33
El Poal,2021-07-17,2.0,12.33,19.33
El Poal,2021-07-18,2.0,13.33,20.33
El Poal,2021-07-19,2.0,14.33,21.33
El Poal,2021-07-20,2.0,15.33,22.33
El Poal,2021-07-21,2.0,16.0,23.33
El Poal,2021-07-22,2.0,16.0,24.33
El Pont D'Armentera,2021-07-14,1.0,1.0,1.0
El Pont D'Armentera,2021-07-15,1.0,2.0,2.0
El Pont D'Armentera,2021-07-16,1.0,3.0,3.0
El Pont D'Armentera,2021-07-17,1.0,4.0,4.0
El Pont D'Armentera,2021-07-18,1.0,5.0,5.0
El Pont D'Armentera,2021-07-19,1.0,6.0,6.0
El Pont D'Armentera,2021-07-20,1.0,7.0,7.0
El Pont D'Armentera,2021-07-21,1.0,8.0,8.0
El Pont D'Armentera,2021-07-22,1.0,8.0,9.0
El Pont D'Armentera,2021-07-23,1.0,8.0,10.0
El Pont D'Armentera,2021-07-24,1.0,8.0,11.0
El Pont D'Armentera,2021-07-25,1.0,8.0,12.0
El Pont D'Armentera,2021-07-26,1.0,8.0,13.0
El Pont D'Armentera,2021-07-27,1.0,8.0,14.0
El Pont D'Armentera,2021-07-28,1.0,8.0,15.0
El Pont D'Armentera,2021-07-29,1.0,8.0,15.0
El Pont D'Armentera,2021-07-30,1.0,8.0,15.0
El Pont De Suert,2021-07-01,1.0,1.0,1.0
El Pont De Suert,2021-07-02,1.0,2.0,2.0
El Pont De Suert,2021-07-03,1.0,3.0,3.0
El Pont De Suert,2021-07-04,1.0,4.0,4.0
El Pont De Suert,2021-07-05,1.25,5.25,5.25
El Pont De Suert,2021-07-06,1.5,6.75,6.75
El Pont De Suert,2021-07-07,2.0,8.75,8.75
El Pont De Suert,2021-07-08,1.0,9.75,9.75
El Pont De Suert,2021-07-09,1.67,10.42,11.42
El Pont De Suert,2021-07-10,3.0,12.42,14.42
El Pont De Suert,2021-07-11,1.0,12.42,15.42
El Pont De Suert,2021-07-12,1.0,12.42,16.42
El Pont De Suert,2021-07-13,1.0,12.17,17.42
El Pont De Suert,2021-07-14,1.0,11.67,18.42
El Pont De Suert,2021-07-15,1.0,10.67,19.42
El Pont De Suert,2021-07-16,1.0,10.67,19.42
El Pont De Suert,2021-07-17,1.0,10.0,19.42
El Pont De Suert,2021-07-18,1.0,8.0,19.42
El Pont De Suert,2021-07-19,1.33,8.33,19.75
El Pont De Suert,2021-07-20,2.0,9.33,20.5
El Pont De Suert,2021-07-21,1.0,9.33,20.0
El Pont De Suert,2021-07-22,1.67,10.0,19.67
El Pont De Suert,2021-07-23,3.0,12.0,21.67
El Pont De Suert,2021-07-24,2.71,13.71,22.71
El Pont De Suert,2021-07-25,2.43,15.14,22.14
El Pont De Suert,2021-07-26,2.14,16.28,23.28
El Pont De Suert,2021-07-27,1.86,16.81,24.14
El Pont De Suert,2021-07-28,1.57,16.38,24.71
El Pont De Suert,2021-07-29,1.0,16.38,24.71
El Pont De Vilomara I Rocafort,2021-06-15,2.0,2.0,2.0
El Pont De Vilomara I Rocafort,2021-06-16,1.9,3.9,3.9
El Pont De Vilomara I Rocafort,2021-06-17,1.8,5.7,5.7
El Pont De Vilomara I Rocafort,2021-06-18,1.7,7.4,7.4
El Pont De Vilomara I Rocafort,2021-06-19,1.6,9.0,9.0
El Pont De Vilomara I Rocafort,2021-06-20,1.5,10.5,10.5
El Pont De Vilomara I Rocafort,2021-06-21,1.4,11.9,11.9
El Pont De Vilomara I Rocafort,2021-06-22,1.3,13.2,13.2
El Pont De Vilomara I Rocafort,2021-06-23,1.2,12.4,14.4
El Pont De Vilomara I Rocafort,2021-06-24,1.0,11.5,15.4
El Pont De Vilomara I Rocafort,2021-06-25,1.0,10.7,16.4
El Pont De Vilomara I Rocafort,2021-06-26,1.0,10.0,17.4
El Pont De Vilomara I Rocafort,2021-06-27,1.0,9.4,18.4
El Pont De Vilomara I Rocafort,2021-06-28,1.25,9.15,19.65
El Pont De Vilomara I Rocafort,2021-06-29,1.5,9.25,21.15
El Pont De Vilomara I Rocafort,2021-06-30,2.0,9.95,21.15
El Pont De Vilomara I Rocafort,2021-07-01,2.0,10.75,21.25
El Pont De Vilomara I Rocafort,2021-07-02,3.0,12.75,22.45
El Pont De Vilomara I Rocafort,2021-07-03,3.0,14.75,23.75
El Pont De Vilomara I Rocafort,2021-07-04,3.0,16.75,25.15
El Pont De Vilomara I Rocafort,2021-07-05,3.0,18.75,26.65
El Pont De Vilomara I Rocafort,2021-07-06,3.0,20.5,28.25
El Pont De Vilomara I Rocafort,2021-07-07,3.0,22.0,29.95
El Pont De Vilomara I Rocafort,2021-07-08,1.0,21.0,29.75
El Pont De Vilomara I Rocafort,2021-07-09,1.0,20.0,29.75
El Pont De Vilomara I Rocafort,2021-07-10,1.0,18.0,29.75
El Pont De Vilomara I Rocafort,2021-07-11,1.0,16.0,29.75
El Pont De Vilomara I Rocafort,2021-07-12,2.0,15.0,30.75
El Pont De Vilomara I Rocafort,2021-07-13,1.0,13.0,30.5
El Pont De Vilomara I Rocafort,2021-07-14,2.0,12.0,31.0
El Pont De Vilomara I Rocafort,2021-07-15,1.0,10.0,30.0
