Municipio,Fecha,Casos,Casos7,Casos14
Collado Mediano,2021-06-18,0.07,0.5,1.38
Collado Mediano,2021-06-19,0.07,0.5,1.5
Collado Mediano,2021-06-20,0.07,0.5,1.62
Collado Mediano,2021-06-21,0.07,0.5,1.75
Collado Mediano,2021-06-22,0.14,1.0,2.0
Collado Mediano,2021-06-23,0.14,1.0,2.25
Collado Mediano,2021-06-24,0.14,1.0,2.5
Collado Mediano,2021-06-25,0.14,1.0,2.75
Collado Mediano,2021-06-26,0.21,1.5,3.0
Collado Mediano,2021-06-27,0.21,1.5,3.25
Collado Mediano,2021-06-28,0.21,1.5,3.5
Collado Mediano,2021-06-29,0.29,2.0,4.0
Collado Mediano,2021-06-30,0.29,2.0,4.67
Collado Mediano,2021-07-01,0.36,2.5,5.33
Collado Mediano,2021-07-02,0.43,3.0,6.0
Collado Mediano,2021-07-03,0.43,3.0,6.67
Collado Mediano,2021-07-04,0.5,3.5,7.33
Collado Mediano,2021-07-05,0.57,4.0,8.0
Collado Mediano,2021-07-06,0.57,4.0,8.67
Collado Mediano,2021-07-07,0.64,4.5,9.33
Collado Mediano,2021-07-08,0.71,5.0,10.0
Collado Mediano,2021-07-09,0.71,5.0,10.67
Collado Mediano,2021-07-10,0.79,5.5,11.33
Collado Mediano,2021-07-11,0.86,6.0,12.0
Collado Mediano,2021-07-12,0.86,6.0,12.67
Collado Mediano,2021-07-13,1.0,7.0,14.0
Collado Mediano,2021-07-14,1.0,7.0,14.88
Collado Mediano,2021-07-15,1.07,7.5,15.75
Collado Mediano,2021-07-16,1.14,8.0,16.62
Collado Mediano,2021-07-17,1.21,8.5,17.5
Collado Mediano,2021-07-18,1.29,9.0,18.38
Collado Mediano,2021-07-19,1.36,9.5,19.25
Collado Mediano,2021-07-20,1.5,10.5,21.0
Collado Mediano,2021-07-21,1.57,11.0,22.62
Collado Mediano,2021-07-22,1.71,12.0,24.25
Collado Mediano,2021-07-23,1.79,12.5,25.88
Collado Mediano,2021-07-24,1.93,13.5,27.5
Collado Mediano,2021-07-25,2.07,14.5,29.12
Collado Mediano,2021-07-26,2.14,15.0,30.75
Collado Mediano,2021-07-27,2.43,17.0,34.0
Collado Villalba,2021-06-15,4.21,29.5,59.0
Collado Villalba,2021-06-16,4.0,28.0,56.38
Collado Villalba,2021-06-17,3.79,26.5,53.75
Collado Villalba,2021-06-18,3.64,25.5,51.12
Collado Villalba,2021-06-19,3.43,24.0,48.5
Collado Villalba,2021-06-20,3.21,22.5,45.88
Collado Villalba,2021-06-21,3.07,21.5,43.25
Collado Villalba,2021-06-22,2.71,19.0,38.0
Collado Villalba,2021-06-23,2.71,19.0,38.38
Collado Villalba,2021-06-24,2.71,19.0,38.75
Collado Villalba,2021-06-25,2.79,19.5,39.12
Collado Villalba,2021-06-26,2.79,19.5,39.5
Collado Villalba,2021-06-27,2.79,19.5,39.88
Collado Villalba,2021-06-28,2.86,20.0,40.25
Collado Villalba,2021-06-29,2.93,20.5,41.0
Collado Villalba,2021-06-30,3.36,23.5,47.2
Collado Villalba,2021-07-01,3.79,26.5,53.4
Collado Villalba,2021-07-02,4.21,29.5,59.6
Collado Villalba,2021-07-03,4.64,32.5,65.8
Collado Villalba,2021-07-04,5.14,36.0,72.0
Collado Villalba,2021-07-05,5.57,39.0,78.2
Collado Villalba,2021-07-06,6.0,42.0,84.4
Collado Villalba,2021-07-07,6.43,45.0,90.6
Collado Villalba,2021-07-08,6.86,48.0,96.8
Collado Villalba,2021-07-09,7.36,51.5,103.0
Collado Villalba,2021-07-10,7.79,54.5,109.2
Collado Villalba,2021-07-11,8.21,57.5,115.4
Collado Villalba,2021-07-12,8.64,60.5,121.6
Collado Villalba,2021-07-13,9.57,67.0,134.0
Collado Villalba,2021-07-14,10.64,74.5,149.38
Collado Villalba,2021-07-15,11.71,82.0,164.75
Collado Villalba,2021-07-16,12.86,90.0,180.12
Collado Villalba,2021-07-17,13.93,97.5,195.5
Collado Villalba,2021-07-18,15.0,105.0,210.88
Collado Villalba,2021-07-19,16.14,113.0,226.25
Collado Villalba,2021-07-20,18.36,128.5,257.0
Collado Villalba,2021-07-21,19.57,137.0,274.25
Collado Villalba,2021-07-22,20.79,145.5,291.5
Collado Villalba,2021-07-23,22.0,154.0,308.75
Collado Villalba,2021-07-24,23.29,163.0,326.0
Collado Villalba,2021-07-25,24.5,171.5,343.25
Collado Villalba,2021-07-26,25.71,180.0,360.5
Collado Villalba,2021-07-27,28.21,197.5,395.0
Colmenar De Oreja,2021-06-15,0.5,3.5,7.0
Colmenar De Oreja,2021-06-16,0.43,3.0,6.75
Colmenar De Oreja,2021-06-17,0.43,3.0,6.5
Colmenar De Oreja,2021-06-18,0.43,3.0,6.25
Colmenar De Oreja,2021-06-19,0.43,3.0,6.0
Colmenar De Oreja,2021-06-20,0.36,2.5,5.75
Colmenar De Oreja,2021-06-21,0.36,2.5,5.5
Colmenar De Oreja,2021-06-22,0.36,2.5,5.0
Colmenar De Oreja,2021-06-23,0.29,2.0,4.5
Colmenar De Oreja,2021-06-24,0.29,2.0,4.0
Colmenar De Oreja,2021-06-25,0.21,1.5,3.5
Colmenar De Oreja,2021-06-26,0.21,1.5,3.0
Colmenar De Oreja,2021-06-27,0.14,1.0,2.5
Colmenar De Oreja,2021-06-28,0.14,1.0,2.0
Colmenar De Oreja,2021-06-29,0.07,0.5,1.0
Colmenar De Oreja,2021-06-30,0.07,0.5,1.2
Colmenar De Oreja,2021-07-01,0.07,0.5,1.4
Colmenar De Oreja,2021-07-02,0.07,0.5,1.6
Colmenar De Oreja,2021-07-03,0.07,0.5,1.8
Colmenar De Oreja,2021-07-04,0.14,1.0,2.0
Colmenar De Oreja,2021-07-05,0.14,1.0,2.2
Colmenar De Oreja,2021-07-06,0.14,1.0,2.4
Colmenar De Oreja,2021-07-07,0.14,1.0,2.6
Colmenar De Oreja,2021-07-08,0.14,1.0,2.8
Colmenar De Oreja,2021-07-09,0.21,1.5,3.0
Colmenar De Oreja,2021-07-10,0.21,1.5,3.2
Colmenar De Oreja,2021-07-11,0.21,1.5,3.4
Colmenar De Oreja,2021-07-12,0.21,1.5,3.6
Colmenar De Oreja,2021-07-13,0.29,2.0,4.0
Colmenar De Oreja,2021-07-14,0.43,3.0,6.5
Colmenar De Oreja,2021-07-15,0.64,4.5,9.0
Colmenar De Oreja,2021-07-16,0.79,5.5,11.5
Colmenar De Oreja,2021-07-17,1.0,7.0,14.0
Colmenar De Oreja,2021-07-18,1.14,8.0,16.5
Colmenar De Oreja,2021-07-19,1.36,9.5,19.0
Colmenar De Oreja,2021-07-20,1.71,12.0,24.0
Colmenar De Oreja,2021-07-21,1.86,13.0,26.0
Colmenar De Oreja,2021-07-22,2.0,14.0,28.0
Colmenar De Oreja,2021-07-23,2.14,15.0,30.0
Colmenar De Oreja,2021-07-24,2.29,16.0,32.0
Colmenar De Oreja,2021-07-25,2.43,17.0,34.0
Colmenar De Oreja,2021-07-26,2.57,18.0,36.0
Colmenar De Oreja,2021-07-27,2.86,20.0,40.0
Colmenar Del Arroyo,2021-06-15,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-16,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-17,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-18,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-19,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-20,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-21,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-22,0.0,0.0,0.0
Colmenar Del Arroyo,2021-06-23,0.0,0.0,0.12
Colmenar Del Arroyo,2021-06-24,0.0,0.0,0.25
Colmenar Del Arroyo,2021-06-25,0.0,0.0,0.38
Colmenar Del Arroyo,2021-06-26,0.0,0.0,0.5
Colmenar Del Arroyo,2021-06-27,0.0,0.0,0.62
Colmenar Del Arroyo,2021-06-28,0.0,0.0,0.75
Colmenar Del Arroyo,2021-06-29,0.07,0.5,1.0
Colmenar Del Arroyo,2021-06-30,0.0,0.0,0.93
Colmenar Del Arroyo,2021-07-01,0.0,0.0,0.87
Colmenar Del Arroyo,2021-07-02,0.0,0.0,0.8
Colmenar Del Arroyo,2021-07-03,0.0,0.0,0.73
Colmenar Del Arroyo,2021-07-04,0.0,0.0,0.67
Colmenar Del Arroyo,2021-07-05,0.0,0.0,0.6
Colmenar Del Arroyo,2021-07-06,0.0,0.0,0.53
Colmenar Del Arroyo,2021-07-07,0.0,0.0,0.47
Colmenar Del Arroyo,2021-07-08,0.0,0.0,0.4
Colmenar Del Arroyo,2021-07-09,0.0,0.0,0.33
Colmenar Del Arroyo,2021-07-10,0.0,0.0,0.27
Colmenar Del Arroyo,2021-07-11,0.0,0.0,0.2
Colmenar Del Arroyo,2021-07-12,0.0,0.0,0.13
Colmenar Del Arroyo,2021-07-13,0.0,0.0,0.0
Colmenar Del Arroyo,2021-07-14,0.0,0.0,0.75
Colmenar Del Arroyo,2021-07-15,0.07,0.5,1.5
Colmenar Del Arroyo,2021-07-16,0.14,1.0,2.25
Colmenar Del Arroyo,2021-07-17,0.21,1.5,3.0
Colmenar Del Arroyo,2021-07-18,0.21,1.5,3.75
Colmenar Del Arroyo,2021-07-19,0.29,2.0,4.5
Colmenar Del Arroyo,2021-07-20,0.43,3.0,6.0
Colmenar Del Arroyo,2021-07-21,0.43,3.0,6.88
Colmenar Del Arroyo,2021-07-22,0.5,3.5,7.75
Colmenar Del Arroyo,2021-07-23,0.57,4.0,8.62
Colmenar Del Arroyo,2021-07-24,0.64,4.5,9.5
Colmenar Del Arroyo,2021-07-25,0.71,5.0,10.38
Colmenar Del Arroyo,2021-07-26,0.79,5.5,11.25
Colmenar Del Arroyo,2021-07-27,0.93,6.5,13.0
Colmenar Viejo,2021-06-15,7.57,53.0,106.0
Colmenar Viejo,2021-06-16,7.21,50.5,101.88
Colmenar Viejo,2021-06-17,6.93,48.5,97.75
Colmenar Viejo,2021-06-18,6.64,46.5,93.62
Colmenar Viejo,2021-06-19,6.36,44.5,89.5
Colmenar Viejo,2021-06-20,6.07,42.5,85.38
Colmenar Viejo,2021-06-21,5.79,40.5,81.25
Colmenar Viejo,2021-06-22,5.21,36.5,73.0
Colmenar Viejo,2021-06-23,5.0,35.0,70.25
Colmenar Viejo,2021-06-24,4.79,33.5,67.5
Colmenar Viejo,2021-06-25,4.57,32.0,64.75
Colmenar Viejo,2021-06-26,4.43,31.0,62.0
Colmenar Viejo,2021-06-27,4.21,29.5,59.25
Colmenar Viejo,2021-06-28,4.0,28.0,56.5
Colmenar Viejo,2021-06-29,3.64,25.5,51.0
Colmenar Viejo,2021-06-30,3.86,27.0,54.8
Colmenar Viejo,2021-07-01,4.14,29.0,58.6
Colmenar Viejo,2021-07-02,4.43,31.0,62.4
Colmenar Viejo,2021-07-03,4.71,33.0,66.2
Colmenar Viejo,2021-07-04,5.0,35.0,70.0
Colmenar Viejo,2021-07-05,5.21,36.5,73.8
Colmenar Viejo,2021-07-06,5.5,38.5,77.6
Colmenar Viejo,2021-07-07,5.79,40.5,81.4
Colmenar Viejo,2021-07-08,6.07,42.5,85.2
Colmenar Viejo,2021-07-09,6.36,44.5,89.0
Colmenar Viejo,2021-07-10,6.57,46.0,92.8
Colmenar Viejo,2021-07-11,6.86,48.0,96.6
Colmenar Viejo,2021-07-12,7.14,50.0,100.4
Colmenar Viejo,2021-07-13,7.71,54.0,108.0
Colmenar Viejo,2021-07-14,8.29,58.0,116.88
Colmenar Viejo,2021-07-15,8.93,62.5,125.75
Colmenar Viejo,2021-07-16,9.57,67.0,134.62
Colmenar Viejo,2021-07-17,10.21,71.5,143.5
Colmenar Viejo,2021-07-18,10.86,76.0,152.38
Colmenar Viejo,2021-07-19,11.5,80.5,161.25
Colmenar Viejo,2021-07-20,12.79,89.5,179.0
Colmenar Viejo,2021-07-21,13.93,97.5,195.12
Colmenar Viejo,2021-07-22,15.07,105.5,211.25
Colmenar Viejo,2021-07-23,16.21,113.5,227.38
Colmenar Viejo,2021-07-24,17.36,121.5,243.5
Colmenar Viejo,2021-07-25,18.5,129.5,259.62
Colmenar Viejo,2021-07-26,19.64,137.5,275.75
Colmenar Viejo,2021-07-27,22.0,154.0,308.0
Colmenarejo,2021-06-15,0.21,1.5,3.0
Colmenarejo,2021-06-16,0.14,1.0,2.75
Colmenarejo,2021-06-17,0.14,1.0,2.5
Colmenarejo,2021-06-18,0.14,1.0,2.25
Colmenarejo,2021-06-19,0.14,1.0,2.0
Colmenarejo,2021-06-20,0.07,0.5,1.75
Colmenarejo,2021-06-21,0.07,0.5,1.5
Colmenarejo,2021-06-22,0.07,0.5,1.0
Colmenarejo,2021-06-23,0.07,0.5,1.38
Colmenarejo,2021-06-24,0.07,0.5,1.75
Colmenarejo,2021-06-25,0.14,1.0,2.12
Colmenarejo,2021-06-26,0.14,1.0,2.5
Colmenarejo,2021-06-27,0.14,1.0,2.88
Colmenarejo,2021-06-28,0.21,1.5,3.25
Colmenarejo,2021-06-29,0.29,2.0,4.0
Colmenarejo,2021-06-30,0.29,2.0,4.53
Colmenarejo,2021-07-01,0.36,2.5,5.07
Colmenarejo,2021-07-02,0.36,2.5,5.6
Colmenarejo,2021-07-03,0.43,3.0,6.13
Colmenarejo,2021-07-04,0.43,3.0,6.67
Colmenarejo,2021-07-05,0.5,3.5,7.2
Colmenarejo,2021-07-06,0.5,3.5,7.73
Colmenarejo,2021-07-07,0.57,4.0,8.27
Colmenarejo,2021-07-08,0.57,4.0,8.8
Colmenarejo,2021-07-09,0.64,4.5,9.33
Colmenarejo,2021-07-10,0.64,4.5,9.87
Colmenarejo,2021-07-11,0.71,5.0,10.4
Colmenarejo,2021-07-12,0.71,5.0,10.93
Colmenarejo,2021-07-13,0.86,6.0,12.0
Colmenarejo,2021-07-14,1.0,7.0,14.75
Colmenarejo,2021-07-15,1.21,8.5,17.5
Colmenarejo,2021-07-16,1.43,10.0,20.25
Colmenarejo,2021-07-17,1.64,11.5,23.0
Colmenarejo,2021-07-18,1.79,12.5,25.75
Colmenarejo,2021-07-19,2.0,14.0,28.5
Colmenarejo,2021-07-20,2.43,17.0,34.0
Colmenarejo,2021-07-21,2.57,18.0,36.75
Colmenarejo,2021-07-22,2.79,19.5,39.5
Colmenarejo,2021-07-23,3.0,21.0,42.25
Colmenarejo,2021-07-24,3.21,22.5,45.0
Colmenarejo,2021-07-25,3.36,23.5,47.75
Colmenarejo,2021-07-26,3.57,25.0,50.5
Colmenarejo,2021-07-27,4.0,28.0,56.0
Corpa,2021-06-15,0.0,0.0,0.0
Corpa,2021-06-16,0.0,0.0,0.0
Corpa,2021-06-17,0.0,0.0,0.0
Corpa,2021-06-18,0.0,0.0,0.0
Corpa,2021-06-19,0.0,0.0,0.0
Corpa,2021-06-20,0.0,0.0,0.0
Corpa,2021-06-21,0.0,0.0,0.0
Corpa,2021-06-22,0.0,0.0,0.0
Corpa,2021-06-23,0.0,0.0,0.0
Corpa,2021-06-24,0.0,0.0,0.0
Corpa,2021-06-25,0.0,0.0,0.0
Corpa,2021-06-26,0.0,0.0,0.0
Corpa,2021-06-27,0.0,0.0,0.0
Corpa,2021-06-28,0.0,0.0,0.0
Corpa,2021-06-29,0.0,0.0,0.0
Corpa,2021-06-30,0.0,0.0,0.2
Corpa,2021-07-01,0.0,0.0,0.4
Corpa,2021-07-02,0.0,0.0,0.6
Corpa,2021-07-03,0.0,0.0,0.8
Corpa,2021-07-04,0.07,0.5,1.0
Corpa,2021-07-05,0.07,0.5,1.2
Corpa,2021-07-06,0.07,0.5,1.4
Corpa,2021-07-07,0.07,0.5,1.6
Corpa,2021-07-08,0.07,0.5,1.8
Corpa,2021-07-09,0.14,1.0,2.0
Corpa,2021-07-10,0.14,1.0,2.2
Corpa,2021-07-11,0.14,1.0,2.4
Corpa,2021-07-12,0.14,1.0,2.6
Corpa,2021-07-13,0.21,1.5,3.0
Corpa,2021-07-14,0.21,1.5,3.25
Corpa,2021-07-15,0.21,1.5,3.5
Corpa,2021-07-16,0.21,1.5,3.75
Corpa,2021-07-17,0.29,2.0,4.0
Corpa,2021-07-18,0.29,2.0,4.25
Corpa,2021-07-19,0.29,2.0,4.5
Corpa,2021-07-20,0.36,2.5,5.0
Corpa,2021-07-21,0.36,2.5,5.0
Corpa,2021-07-22,0.36,2.5,5.0
Corpa,2021-07-23,0.36,2.5,5.0
Corpa,2021-07-24,0.36,2.5,5.0
Corpa,2021-07-25,0.36,2.5,5.0
Corpa,2021-07-26,0.36,2.5,5.0
Corpa,2021-07-27,0.36,2.5,5.0
Coslada,2021-06-15,6.07,42.5,85.0
Coslada,2021-06-16,5.93,41.5,83.25
Coslada,2021-06-17,5.79,40.5,81.5
Coslada,2021-06-18,5.64,39.5,79.75
Coslada,2021-06-19,5.57,39.0,78.0
Coslada,2021-06-20,5.43,38.0,76.25
Coslada,2021-06-21,5.29,37.0,74.5
Coslada,2021-06-22,5.07,35.5,71.0
Coslada,2021-06-23,5.07,35.5,71.5
Coslada,2021-06-24,5.14,36.0,72.0
Coslada,2021-06-25,5.14,36.0,72.5
Coslada,2021-06-26,5.21,36.5,73.0
Coslada,2021-06-27,5.21,36.5,73.5
Coslada,2021-06-28,5.29,37.0,74.0
Coslada,2021-06-29,5.36,37.5,75.0
Coslada,2021-06-30,5.57,39.0,78.07
Coslada,2021-07-01,5.79,40.5,81.13
Coslada,2021-07-02,6.0,42.0,84.2
Coslada,2021-07-03,6.21,43.5,87.27
Coslada,2021-07-04,6.43,45.0,90.33
Coslada,2021-07-05,6.64,46.5,93.4
Coslada,2021-07-06,6.86,48.0,96.47
Coslada,2021-07-07,7.07,49.5,99.53
Coslada,2021-07-08,7.29,51.0,102.6
Coslada,2021-07-09,7.5,52.5,105.67
Coslada,2021-07-10,7.71,54.0,108.73
Coslada,2021-07-11,7.93,55.5,111.8
Coslada,2021-07-12,8.14,57.0,114.87
Coslada,2021-07-13,8.64,60.5,121.0
Coslada,2021-07-14,10.07,70.5,141.0
Coslada,2021-07-15,11.5,80.5,161.0
Coslada,2021-07-16,12.93,90.5,181.0
Coslada,2021-07-17,14.36,100.5,201.0
Coslada,2021-07-18,15.79,110.5,221.0
Coslada,2021-07-19,17.21,120.5,241.0
Coslada,2021-07-20,20.07,140.5,281.0
Coslada,2021-07-21,21.93,153.5,307.12
Coslada,2021-07-22,23.79,166.5,333.25
Coslada,2021-07-23,25.64,179.5,359.38
Coslada,2021-07-24,27.5,192.5,385.5
Coslada,2021-07-25,29.36,205.5,411.62
Coslada,2021-07-26,31.21,218.5,437.75
Coslada,2021-07-27,35.0,245.0,490.0
Cubas De La Sagra,2021-06-15,0.29,2.0,4.0
Cubas De La Sagra,2021-06-16,0.29,2.0,4.38
Cubas De La Sagra,2021-06-17,0.29,2.0,4.75
Cubas De La Sagra,2021-06-18,0.36,2.5,5.12
Cubas De La Sagra,2021-06-19,0.36,2.5,5.5
Cubas De La Sagra,2021-06-20,0.36,2.5,5.88
Cubas De La Sagra,2021-06-21,0.43,3.0,6.25
Cubas De La Sagra,2021-06-22,0.5,3.5,7.0
Cubas De La Sagra,2021-06-23,0.5,3.5,7.25
Cubas De La Sagra,2021-06-24,0.5,3.5,7.5
Cubas De La Sagra,2021-06-25,0.5,3.5,7.75
Cubas De La Sagra,2021-06-26,0.57,4.0,8.0
Cubas De La Sagra,2021-06-27,0.57,4.0,8.25
Cubas De La Sagra,2021-06-28,0.57,4.0,8.5
Cubas De La Sagra,2021-06-29,0.64,4.5,9.0
Cubas De La Sagra,2021-06-30,0.64,4.5,9.2
Cubas De La Sagra,2021-07-01,0.64,4.5,9.4
Cubas De La Sagra,2021-07-02,0.64,4.5,9.6
Cubas De La Sagra,2021-07-03,0.64,4.5,9.8
Cubas De La Sagra,2021-07-04,0.71,5.0,10.0
Cubas De La Sagra,2021-07-05,0.71,5.0,10.2
Cubas De La Sagra,2021-07-06,0.71,5.0,10.4
Cubas De La Sagra,2021-07-07,0.71,5.0,10.6
Cubas De La Sagra,2021-07-08,0.71,5.0,10.8
Cubas De La Sagra,2021-07-09,0.79,5.5,11.0
Cubas De La Sagra,2021-07-10,0.79,5.5,11.2
Cubas De La Sagra,2021-07-11,0.79,5.5,11.4
Cubas De La Sagra,2021-07-12,0.79,5.5,11.6
Cubas De La Sagra,2021-07-13,0.86,6.0,12.0
Cubas De La Sagra,2021-07-14,0.86,6.0,12.62
Cubas De La Sagra,2021-07-15,0.93,6.5,13.25
Cubas De La Sagra,2021-07-16,0.93,6.5,13.88
Cubas De La Sagra,2021-07-17,1.0,7.0,14.5
Cubas De La Sagra,2021-07-18,1.07,7.5,15.12
Cubas De La Sagra,2021-07-19,1.07,7.5,15.75
Cubas De La Sagra,2021-07-20,1.21,8.5,17.0
Cubas De La Sagra,2021-07-21,1.21,8.5,17.5
Cubas De La Sagra,2021-07-22,1.29,9.0,18.0
Cubas De La Sagra,2021-07-23,1.29,9.0,18.5
Cubas De La Sagra,2021-07-24,1.36,9.5,19.0
Cubas De La Sagra,2021-07-25,1.36,9.5,19.5
Cubas De La Sagra,2021-07-26,1.43,10.0,20.0
Cubas De La Sagra,2021-07-27,1.5,10.5,21.0
Daganzo De Arriba,2021-06-15,0.43,3.0,6.0
Daganzo De Arriba,2021-06-16,0.36,2.5,5.75
Daganzo De Arriba,2021-06-17,0.36,2.5,5.5
Daganzo De Arriba,2021-06-18,0.36,2.5,5.25
Daganzo De Arriba,2021-06-19,0.36,2.5,5.0
Daganzo De Arriba,2021-06-20,0.29,2.0,4.75
Daganzo De Arriba,2021-06-21,0.29,2.0,4.5
Daganzo De Arriba,2021-06-22,0.29,2.0,4.0
Daganzo De Arriba,2021-06-23,0.29,2.0,4.38
Daganzo De Arriba,2021-06-24,0.29,2.0,4.75
Daganzo De Arriba,2021-06-25,0.36,2.5,5.12
Daganzo De Arriba,2021-06-26,0.36,2.5,5.5
Daganzo De Arriba,2021-06-27,0.36,2.5,5.88
Daganzo De Arriba,2021-06-28,0.43,3.0,6.25
Daganzo De Arriba,2021-06-29,0.5,3.5,7.0
Daganzo De Arriba,2021-06-30,0.5,3.5,7.67
Daganzo De Arriba,2021-07-01,0.57,4.0,8.33
Daganzo De Arriba,2021-07-02,0.64,4.5,9.0
Daganzo De Arriba,2021-07-03,0.64,4.5,9.67
Daganzo De Arriba,2021-07-04,0.71,5.0,10.33
Daganzo De Arriba,2021-07-05,0.79,5.5,11.0
Daganzo De Arriba,2021-07-06,0.79,5.5,11.67
Daganzo De Arriba,2021-07-07,0.86,6.0,12.33
Daganzo De Arriba,2021-07-08,0.93,6.5,13.0
Daganzo De Arriba,2021-07-09,0.93,6.5,13.67
Daganzo De Arriba,2021-07-10,1.0,7.0,14.33
Daganzo De Arriba,2021-07-11,1.07,7.5,15.0
Daganzo De Arriba,2021-07-12,1.07,7.5,15.67
Daganzo De Arriba,2021-07-13,1.21,8.5,17.0
Daganzo De Arriba,2021-07-14,1.5,10.5,21.25
Daganzo De Arriba,2021-07-15,1.79,12.5,25.5
Daganzo De Arriba,2021-07-16,2.07,14.5,29.75
Daganzo De Arriba,2021-07-17,2.43,17.0,34.0
Daganzo De Arriba,2021-07-18,2.71,19.0,38.25
Daganzo De Arriba,2021-07-19,3.0,21.0,42.5
Daganzo De Arriba,2021-07-20,3.64,25.5,51.0
Daganzo De Arriba,2021-07-21,3.71,26.0,52.75
Daganzo De Arriba,2021-07-22,3.86,27.0,54.5
Daganzo De Arriba,2021-07-23,4.0,28.0,56.25
Daganzo De Arriba,2021-07-24,4.14,29.0,58.0
Daganzo De Arriba,2021-07-25,4.21,29.5,59.75
Daganzo De Arriba,2021-07-26,4.36,30.5,61.5
Daganzo De Arriba,2021-07-27,4.64,32.5,65.0
El Alamo,2021-06-15,0.0,0.0,0.0
El Alamo,2021-06-16,0.0,0.0,0.12
El Alamo,2021-06-17,0.0,0.0,0.25
El Alamo,2021-06-18,0.0,0.0,0.38
El Alamo,2021-06-19,0.0,0.0,0.5
El Alamo,2021-06-20,0.0,0.0,0.62
El Alamo,2021-06-21,0.0,0.0,0.75
El Alamo,2021-06-22,0.07,0.5,1.0
El Alamo,2021-06-23,0.0,0.0,0.88
El Alamo,2021-06-24,0.0,0.0,0.75
El Alamo,2021-06-25,0.0,0.0,0.62
El Alamo,2021-06-26,0.0,0.0,0.5
El Alamo,2021-06-27,0.0,0.0,0.38
El Alamo,2021-06-28,0.0,0.0,0.25
El Alamo,2021-06-29,0.0,0.0,0.0
El Alamo,2021-06-30,0.0,0.0,0.4
El Alamo,2021-07-01,0.0,0.0,0.8
El Alamo,2021-07-02,0.07,0.5,1.2
El Alamo,2021-07-03,0.07,0.5,1.6
El Alamo,2021-07-04,0.14,1.0,2.0
El Alamo,2021-07-05,0.14,1.0,2.4
El Alamo,2021-07-06,0.14,1.0,2.8
El Alamo,2021-07-07,0.21,1.5,3.2
El Alamo,2021-07-08,0.21,1.5,3.6
El Alamo,2021-07-09,0.29,2.0,4.0
El Alamo,2021-07-10,0.29,2.0,4.4
El Alamo,2021-07-11,0.29,2.0,4.8
El Alamo,2021-07-12,0.36,2.5,5.2
El Alamo,2021-07-13,0.43,3.0,6.0
El Alamo,2021-07-14,0.5,3.5,7.75
El Alamo,2021-07-15,0.64,4.5,9.5
El Alamo,2021-07-16,0.79,5.5,11.25
El Alamo,2021-07-17,0.93,6.5,13.0
El Alamo,2021-07-18,1.0,7.0,14.75
El Alamo,2021-07-19,1.14,8.0,16.5
El Alamo,2021-07-20,1.43,10.0,20.0
El Alamo,2021-07-21,1.64,11.5,23.62
El Alamo,2021-07-22,1.93,13.5,27.25
El Alamo,2021-07-23,2.14,15.0,30.88
El Alamo,2021-07-24,2.43,17.0,34.5
El Alamo,2021-07-25,2.71,19.0,38.12
El Alamo,2021-07-26,2.93,20.5,41.75
El Alamo,2021-07-27,3.5,24.5,49.0
El Atazar,2021-06-15,0.0,0.0,0.0
El Atazar,2021-06-16,0.0,0.0,0.0
El Atazar,2021-06-17,0.0,0.0,0.0
El Atazar,2021-06-18,0.0,0.0,0.0
El Atazar,2021-06-19,0.0,0.0,0.0
El Atazar,2021-06-20,0.0,0.0,0.0
El Atazar,2021-06-21,0.0,0.0,0.0
El Atazar,2021-06-22,0.0,0.0,0.0
El Atazar,2021-06-23,0.0,0.0,0.0
El Atazar,2021-06-24,0.0,0.0,0.0
El Atazar,2021-06-25,0.0,0.0,0.0
El Atazar,2021-06-26,0.0,0.0,0.0
El Atazar,2021-06-27,0.0,0.0,0.0
El Atazar,2021-06-28,0.0,0.0,0.0
El Atazar,2021-06-29,0.0,0.0,0.0
El Atazar,2021-06-30,0.0,0.0,0.0
El Atazar,2021-07-01,0.0,0.0,0.0
El Atazar,2021-07-02,0.0,0.0,0.0
El Atazar,2021-07-03,0.0,0.0,0.0
El Atazar,2021-07-04,0.0,0.0,0.0
El Atazar,2021-07-05,0.0,0.0,0.0
El Atazar,2021-07-06,0.0,0.0,0.0
El Atazar,2021-07-07,0.0,0.0,0.0
El Atazar,2021-07-08,0.0,0.0,0.0
El Atazar,2021-07-09,0.0,0.0,0.0
El Atazar,2021-07-10,0.0,0.0,0.0
El Atazar,2021-07-11,0.0,0.0,0.0
El Atazar,2021-07-12,0.0,0.0,0.0
El Atazar,2021-07-13,0.0,0.0,0.0
El Atazar,2021-07-14,0.0,0.0,0.0
El Atazar,2021-07-15,0.0,0.0,0.0
El Atazar,2021-07-16,0.0,0.0,0.0
El Atazar,2021-07-17,0.0,0.0,0.0
El Atazar,2021-07-18,0.0,0.0,0.0
El Atazar,2021-07-19,0.0,0.0,0.0
El Atazar,2021-07-20,0.0,0.0,0.0
El Atazar,2021-07-21,0.0,0.0,0.0
